route_id,origin_port,destination_port,distance_nm
3441,Sydney,Shanghai,2770
3442,Dubai,Durban,2221
3443,Hong Kong,Hamburg,11653
3444,Rotterdam,Shanghai,11510
3445,Santos,Rotterdam,8456
3446,Dubai,Busan,11882
3447,Hamburg,Shanghai,2615
3448,Hong Kong,Rotterdam,6391
3449,Dubai,Singapore,11009
3450,Mumbai,Singapore,14270
3451,Durban,Los Angeles,14164
3452,Dubai,Mumbai,10451
3453,Durban,Busan,11415
3454,Dubai,Los Angeles,8956
3455,Shanghai,Santos,6034
3456,New York,Durban,7071
3457,Hong Kong,Rotterdam,3024
3458,Sydney,Rotterdam,12472
3459,Mumbai,Shanghai,3181
3460,Mumbai,Sydney,13423
3461,Durban,Rotterdam,13631
3462,Hamburg,Los Angeles,9625
3463,Los Angeles,Singapore,9095
3464,Los Angeles,Santos,14296
3465,Hong Kong,Shanghai,10981
3466,Durban,Shanghai,10194
3467,Los Angeles,New York,5985
3468,New York,Mumbai,2493
3469,Sydney,Mumbai,830
3470,Dubai,New York,6667
3471,Dubai,Mumbai,14609
3472,Shanghai,Hong Kong,7627
3473,Hong Kong,Los Angeles,3367
3474,Singapore,Mumbai,11390
3475,Los Angeles,Dubai,12879
3476,Hamburg,Sydney,10852
3477,Shanghai,Los Angeles,1495
3478,Rotterdam,Santos,1059
3479,Hong Kong,Sydney,14351
3480,Shanghai,Busan,7487
3481,Durban,Busan,5864
3482,Sydney,Santos,5767
3483,Sydney,Mumbai,799
3484,Santos,Busan,8611
3485,Busan,Hamburg,13708
3486,Hamburg,Dubai,7775
3487,Santos,Sydney,11756
3488,Mumbai,Shanghai,3388
3489,Santos,Busan,13513
3490,Mumbai,Dubai,13686
3491,Hamburg,Rotterdam,5274
3492,Durban,Rotterdam,13649
3493,Santos,Mumbai,14879
3494,Dubai,New York,8402
3495,Los Angeles,Santos,11599
3496,Busan,Los Angeles,10436
3497,Durban,Mumbai,14099
3498,Shanghai,Los Angeles,2774
3499,Sydney,Mumbai,7463
3500,Dubai,Busan,13198
3501,Santos,Mumbai,13447
3502,Sydney,Hong Kong,5037
3503,Singapore,Rotterdam,7948
3504,Hamburg,Rotterdam,4918
3505,Mumbai,Hong Kong,10628
3506,Hong Kong,Los Angeles,5524
3507,Mumbai,Dubai,9728
3508,Shanghai,Santos,3253
3509,Los Angeles,Sydney,1856
3510,Los Angeles,New York,2926
3511,Shanghai,New York,3029
3512,Dubai,Los Angeles,12082
3513,Durban,Dubai,11368
3514,Dubai,Shanghai,11810
3515,Rotterdam,Los Angeles,5653
3516,Rotterdam,Hamburg,12811
3517,Busan,Hong Kong,6681
3518,Hamburg,Rotterdam,12425
3519,Sydney,Shanghai,2580
3520,Hamburg,Rotterdam,3920
3521,Hong Kong,Hamburg,3590
3522,Shanghai,Hamburg,4548
3523,Shanghai,Los Angeles,1750
3524,Hong Kong,Busan,14025
3525,Busan,Santos,6559
3526,Hong Kong,Los Angeles,8418
3527,Sydney,Shanghai,1006
3528,Rotterdam,Hong Kong,8005
3529,Singapore,Mumbai,13776
3530,Rotterdam,Singapore,4820
3531,New York,Rotterdam,6575
3532,Sydney,New York,2809
3533,Shanghai,Hamburg,2805
3534,Los Angeles,Hong Kong,1696
3535,Los Angeles,Hong Kong,9148
3536,Sydney,Los Angeles,10960
3537,Durban,Busan,7518
3538,Hong Kong,Sydney,7631
3539,Hamburg,Shanghai,11926
3540,Shanghai,Santos,13127
3541,Dubai,Hamburg,10911
3542,Durban,Santos,4153
3543,Singapore,Dubai,11292
3544,Shanghai,Santos,4488
3545,Durban,Shanghai,6525
3546,Busan,Dubai,9040
3547,Mumbai,Dubai,8215
3548,Los Angeles,Durban,11103
3549,Rotterdam,Sydney,1544
3550,Rotterdam,Los Angeles,7582
3551,Shanghai,Santos,9243
3552,Santos,New York,4570
3553,Hamburg,Dubai,9668
3554,Hong Kong,Dubai,7812
3555,Santos,Shanghai,13230
3556,Los Angeles,Busan,9939
3557,Singapore,New York,10325
3558,Busan,Shanghai,12690
3559,Shanghai,Los Angeles,6548
3560,Busan,Durban,14358
3561,Singapore,Sydney,13946
3562,Singapore,Los Angeles,4659
3563,Singapore,New York,9968
3564,Busan,Shanghai,3867
3565,Hamburg,Mumbai,1236
3566,New York,Mumbai,1339
3567,Mumbai,Santos,650
3568,Los Angeles,Singapore,11142
3569,Hamburg,Busan,7191
3570,Rotterdam,Hamburg,6765
3571,Rotterdam,Shanghai,12690
3572,Singapore,New York,9283
3573,Hong Kong,Los Angeles,11346
3574,Hamburg,Los Angeles,6074
3575,Los Angeles,Shanghai,5006
3576,Los Angeles,Busan,14618
3577,New York,Hamburg,12171
3578,Durban,Shanghai,3664
3579,Hong Kong,Hamburg,1985
3580,Durban,Mumbai,6939
3581,Shanghai,Singapore,5972
3582,New York,Mumbai,8558
3583,Mumbai,Singapore,13523
3584,Shanghai,Rotterdam,4815
3585,Dubai,Rotterdam,7511
3586,Busan,Singapore,10534
3587,Hong Kong,Los Angeles,13904
3588,Mumbai,Sydney,6125
3589,New York,Busan,8907
3590,Rotterdam,Mumbai,3460
3591,New York,Dubai,14892
3592,Santos,Rotterdam,5904
3593,Santos,Shanghai,11752
3594,Los Angeles,Hamburg,3868
3595,Shanghai,New York,12409
3596,Mumbai,Shanghai,7339
3597,New York,Hong Kong,10137
3598,Busan,Hamburg,9988
3599,Hamburg,Durban,5641
3600,Mumbai,Rotterdam,4926
3601,Los Angeles,New York,7202
3602,Hamburg,Los Angeles,13232
3603,Los Angeles,Santos,3009
3604,Durban,Mumbai,1040
3605,Santos,Sydney,7898
3606,Sydney,Singapore,994
3607,Busan,Durban,2523
3608,Singapore,Durban,10460
3609,Santos,Hamburg,1471
3610,Shanghai,Hong Kong,8911
3611,Dubai,New York,1236
3612,Hong Kong,Singapore,2144
3613,Sydney,Hong Kong,6543
3614,Los Angeles,Santos,5181
3615,Dubai,Mumbai,8732
3616,Los Angeles,Hamburg,7347
3617,Singapore,Santos,1019
3618,Mumbai,Los Angeles,11266
3619,Sydney,Busan,9017
3620,Hong Kong,Sydney,8895
3621,New York,Singapore,11216
3622,Santos,Hong Kong,2093
3623,Durban,Singapore,2455
3624,Santos,New York,10490
3625,New York,Hamburg,7575
3626,Hamburg,New York,3988
3627,Mumbai,Busan,14897
3628,Rotterdam,Mumbai,12806
3629,Hamburg,Mumbai,12076
3630,Rotterdam,Singapore,1524
3631,Durban,Rotterdam,13218
3632,Shanghai,Durban,1305
3633,Shanghai,Singapore,13535
3634,New York,Shanghai,1954
3635,Durban,Los Angeles,13629
3636,Shanghai,Mumbai,10443
3637,Hong Kong,Los Angeles,2367
3638,New York,Hamburg,10993
3639,Hong Kong,Hamburg,3843
3640,Hong Kong,Durban,5015
3641,Busan,Singapore,4547
3642,Los Angeles,New York,14645
3643,Mumbai,Hamburg,14575
3644,Busan,Hong Kong,6017
3645,Durban,Singapore,6624
3646,Sydney,Singapore,3525
3647,New York,Singapore,5564
3648,Busan,Mumbai,1377
3649,Los Angeles,Mumbai,8450
3650,Durban,Los Angeles,11804
3651,Dubai,New York,1201
3652,Sydney,Los Angeles,4305
3653,Busan,Hamburg,10555
3654,Rotterdam,New York,10634
3655,Sydney,Hamburg,5811
3656,Dubai,Durban,8457
3657,Mumbai,Dubai,13961
3658,Hong Kong,Busan,5193
3659,Hamburg,Dubai,9241
3660,Rotterdam,Singapore,5718
3661,Hamburg,Durban,927
3662,Santos,Busan,4655
3663,Singapore,Shanghai,14689
3664,Sydney,Durban,2943
3665,Sydney,Rotterdam,14126
3666,Durban,Singapore,6745
3667,Hong Kong,Rotterdam,11651
3668,Busan,Los Angeles,8392
3669,Santos,Singapore,6613
3670,Busan,Hong Kong,2576
3671,Hong Kong,Singapore,12599
3672,Sydney,Dubai,13076
3673,Mumbai,Dubai,1193
3674,Sydney,Hong Kong,3804
3675,Rotterdam,New York,9183
3676,New York,Santos,10366
3677,Santos,Durban,6944
3678,Santos,Hong Kong,13787
3679,Hong Kong,Dubai,12829
3680,Singapore,Hong Kong,9620
3681,Singapore,Rotterdam,1434
3682,Santos,Los Angeles,8682
3683,Santos,Singapore,14176
3684,Shanghai,New York,10299
3685,Sydney,New York,7681
3686,Rotterdam,Shanghai,5602
3687,Busan,Dubai,1987
3688,Dubai,Durban,10796
3689,Mumbai,Los Angeles,1915
3690,Hamburg,Rotterdam,9512
3691,Rotterdam,Durban,14748
3692,Rotterdam,Shanghai,3819
3693,Santos,Busan,5862
3694,Mumbai,Busan,13982
3695,Hamburg,New York,5891
3696,Sydney,Hamburg,11599
3697,Singapore,Shanghai,4691
3698,Hamburg,Santos,10914
3699,Rotterdam,New York,13115
3700,Shanghai,Singapore,2498
3701,Dubai,Durban,9820
3702,Dubai,Sydney,1053
3703,Hong Kong,Sydney,715
3704,Busan,Santos,2386
3705,Dubai,Sydney,2954
3706,Dubai,Durban,11683
3707,Santos,Durban,11660
3708,Santos,Rotterdam,4365
3709,Durban,Busan,15000
3710,Mumbai,Hamburg,9535
3711,Dubai,Shanghai,1293
3712,Sydney,Santos,4177
3713,New York,Hamburg,633
3714,Hong Kong,Los Angeles,7781
3715,Hong Kong,Singapore,14591
3716,Dubai,Los Angeles,513
3717,Shanghai,Busan,12634
3718,Hong Kong,Rotterdam,13570
3719,Rotterdam,Sydney,13841
3720,Los Angeles,Mumbai,14988
3721,Santos,Rotterdam,7159
3722,Sydney,Hamburg,5357
3723,New York,Rotterdam,6316
3724,New York,Durban,7237
3725,Rotterdam,Hong Kong,6184
3726,Mumbai,Shanghai,4346
3727,Durban,Singapore,12796
3728,Dubai,Shanghai,3786
3729,Mumbai,Hong Kong,4593
3730,Sydney,Santos,9049
3731,Hong Kong,Mumbai,1741
3732,Rotterdam,Los Angeles,4430
3733,Hamburg,Los Angeles,11883
3734,Singapore,Hong Kong,11490
3735,Sydney,Shanghai,11179
3736,Sydney,Los Angeles,13805
3737,Hong Kong,Hamburg,10271
3738,Hamburg,Los Angeles,11640
3739,Dubai,Rotterdam,4609
3740,Shanghai,Dubai,5666
3741,New York,Sydney,9634
3742,Santos,Durban,5669
3743,Rotterdam,Busan,11283
3744,Mumbai,New York,13987
3745,Dubai,Hong Kong,7313
3746,Singapore,Durban,13118
3747,Sydney,Los Angeles,9326
3748,Los Angeles,New York,2851
3749,Santos,Dubai,6889
3750,Hamburg,Dubai,2917
3751,Shanghai,Busan,9989
3752,Shanghai,Mumbai,6824
3753,Mumbai,Rotterdam,13784
3754,Mumbai,New York,13185
3755,Mumbai,Los Angeles,13971
3756,Los Angeles,Sydney,2000
3757,Busan,Los Angeles,6832
3758,Hong Kong,Santos,4734
3759,Dubai,Rotterdam,10745
3760,Sydney,Rotterdam,8073
3761,Busan,Sydney,12440
3762,Rotterdam,New York,11218
3763,Durban,Rotterdam,5712
3764,Shanghai,New York,8994
3765,Busan,Rotterdam,3466
3766,Mumbai,Los Angeles,8414
3767,Santos,Mumbai,2142
3768,Hong Kong,Singapore,4206
3769,Dubai,New York,12686
3770,Mumbai,Durban,14679
3771,New York,Dubai,13893
3772,New York,Hamburg,8845
3773,Mumbai,Sydney,8094
3774,Busan,Santos,7331
3775,Santos,Dubai,1030
3776,Rotterdam,Los Angeles,6111
3777,Hamburg,Durban,10575
3778,Busan,New York,13734
3779,Durban,Singapore,10267
3780,Busan,Shanghai,13932
3781,Sydney,Hamburg,1640
3782,Hamburg,Santos,13153
3783,Busan,Singapore,10556
3784,Durban,Sydney,6016
3785,Shanghai,Hong Kong,11623
3786,Santos,Durban,13688
3787,Sydney,New York,10004
3788,Rotterdam,Hamburg,8398
3789,New York,Sydney,7023
3790,Hamburg,Dubai,7566
3791,New York,Hong Kong,5815
3792,Hamburg,Busan,13539
3793,Hamburg,Singapore,2249
3794,Hong Kong,Shanghai,8975
3795,Hong Kong,Hamburg,14140
3796,New York,Santos,6955
3797,Mumbai,Hong Kong,5431
3798,Durban,Dubai,7552
3799,Sydney,Singapore,11302
3800,Dubai,Hong Kong,13941
3801,Durban,New York,1693
3802,Hong Kong,Dubai,799
3803,Durban,Busan,2339
3804,Shanghai,Mumbai,6759
3805,Dubai,Sydney,12518
3806,Los Angeles,Durban,4310
3807,Singapore,Hamburg,13875
3808,Hamburg,Hong Kong,9948
3809,Hong Kong,Rotterdam,7595
3810,Rotterdam,New York,1685
3811,Shanghai,Dubai,8061
3812,Shanghai,New York,13710
3813,Dubai,Busan,13023
3814,Dubai,Los Angeles,6527
3815,Dubai,Sydney,6670
3816,Durban,Sydney,8170
3817,Rotterdam,Hong Kong,3823
3818,Rotterdam,Los Angeles,12820
3819,Santos,Hamburg,7693
3820,Santos,Dubai,7363
3821,Sydney,Shanghai,567
3822,Hamburg,Durban,3164
3823,Durban,Singapore,7620
3824,Busan,Shanghai,7769
3825,Sydney,Durban,9092
3826,Sydney,Busan,11830
3827,New York,Shanghai,10399
3828,New York,Durban,5738
3829,Busan,Sydney,6674
3830,Los Angeles,Busan,13211
3831,Hamburg,Mumbai,2181
3832,Hong Kong,Santos,11467
3833,Shanghai,Singapore,6096
3834,New York,Rotterdam,5780
3835,Hong Kong,Rotterdam,13249
3836,Shanghai,Hong Kong,3703
3837,Mumbai,Singapore,794
3838,Rotterdam,Shanghai,8911
3839,Shanghai,Sydney,4597
3840,Hong Kong,Los Angeles,6041
3841,Shanghai,Sydney,9962
3842,Shanghai,Los Angeles,13280
3843,Hong Kong,Dubai,8695
3844,Busan,New York,3991
3845,New York,Hong Kong,5665
3846,Hamburg,Hong Kong,7349
3847,New York,Singapore,10544
3848,Shanghai,Santos,2072
3849,Shanghai,Santos,7193
3850,Shanghai,Rotterdam,4419
3851,Hamburg,Shanghai,10522
3852,Hong Kong,Dubai,6410
3853,Santos,Rotterdam,13660
3854,Durban,Dubai,4248
3855,New York,Santos,12406
3856,Singapore,Hamburg,6926
3857,Santos,Durban,10256
3858,Rotterdam,Los Angeles,9639
3859,Rotterdam,Busan,9715
3860,Singapore,Mumbai,6344
3861,Hamburg,Rotterdam,13782
3862,Durban,Sydney,9655
3863,Dubai,Hong Kong,14053
3864,Durban,Dubai,10261
3865,Dubai,New York,13458
3866,Hamburg,Singapore,10568
3867,Durban,Dubai,2460
3868,Rotterdam,Busan,5570
3869,Hong Kong,New York,1485
3870,New York,Busan,12767
3871,Hamburg,Santos,6988
3872,Singapore,Santos,11825
3873,Rotterdam,Mumbai,5653
3874,Busan,Hamburg,14668
3875,Mumbai,Shanghai,12802
3876,New York,Shanghai,8840
3877,Hong Kong,Busan,2358
3878,Los Angeles,Hamburg,7402
3879,Rotterdam,Hong Kong,2187
3880,Santos,Los Angeles,9660
3881,New York,Los Angeles,12357
3882,Santos,Hamburg,13209
3883,Singapore,Los Angeles,14846
3884,New York,Singapore,2399
3885,New York,Rotterdam,14592
3886,Dubai,Sydney,3431
3887,Dubai,Rotterdam,4451
3888,Mumbai,New York,13587
3889,Busan,New York,2181
3890,Sydney,Rotterdam,4192
3891,Shanghai,Dubai,2694
3892,New York,Sydney,10912
3893,New York,Hong Kong,10326
3894,Dubai,Hamburg,6763
3895,Sydney,Mumbai,13427
3896,Durban,Sydney,4409
3897,Los Angeles,Rotterdam,4947
3898,Singapore,Dubai,10769
3899,Busan,Hong Kong,4865
3900,Santos,Shanghai,14123
3901,Shanghai,Mumbai,2117
3902,Los Angeles,Santos,9166
3903,Sydney,New York,9885
3904,New York,Dubai,13261
3905,Mumbai,Dubai,1786
3906,Los Angeles,Hamburg,10551
3907,Hong Kong,Shanghai,12655
3908,Shanghai,Los Angeles,7223
3909,Sydney,Los Angeles,10775
3910,Mumbai,Durban,7940
3911,New York,Shanghai,6352
3912,Busan,Durban,1275
3913,Durban,Sydney,8623
3914,Durban,Shanghai,2181
3915,Santos,Busan,4005
3916,Busan,Los Angeles,11166
3917,Busan,Durban,12678
3918,New York,Singapore,8403
3919,Sydney,Busan,4206
3920,Dubai,Durban,6980
3921,Los Angeles,Rotterdam,1779
3922,New York,Mumbai,2519
3923,Sydney,Santos,11391
3924,Sydney,Mumbai,12006
3925,New York,Dubai,15000
3926,Dubai,Mumbai,8525
3927,New York,Shanghai,14307
3928,Santos,New York,11979
3929,Los Angeles,Dubai,11363
3930,Durban,Los Angeles,5069
3931,Shanghai,Hamburg,4708
3932,New York,Mumbai,13142
3933,Shanghai,Hamburg,10832
3934,Santos,Mumbai,8101
3935,Hamburg,Dubai,7718
3936,New York,Dubai,5495
3937,Dubai,Mumbai,4407
3938,Los Angeles,Santos,6387
3939,New York,Mumbai,14011
3940,Hong Kong,Busan,3591
3941,Rotterdam,Los Angeles,8034
3942,Dubai,New York,8684
3943,Rotterdam,Mumbai,12239
3944,Los Angeles,Shanghai,8728
3945,Shanghai,Hamburg,4143
3946,Shanghai,Dubai,10523
3947,Durban,Hong Kong,1807
3948,Hamburg,Santos,2844
3949,Rotterdam,Shanghai,1883
3950,Shanghai,Hamburg,940
3951,Los Angeles,Sydney,1782
3952,Shanghai,Hong Kong,14110
3953,Hamburg,Dubai,3048
3954,Sydney,Shanghai,3073
3955,Sydney,Singapore,4739
3956,Hamburg,Shanghai,8513
3957,Singapore,Durban,9030
3958,Durban,Hong Kong,9421
3959,Shanghai,Rotterdam,3726
3960,Sydney,Busan,3930
3961,Mumbai,Sydney,8456
3962,New York,Sydney,1476
3963,Los Angeles,Hamburg,13438
3964,Durban,Sydney,532
3965,Sydney,Los Angeles,8193
3966,Mumbai,Dubai,8289
3967,New York,Sydney,8018
3968,Dubai,Hong Kong,13053
3969,Los Angeles,Mumbai,5996
3970,Rotterdam,Shanghai,10324
3971,Hong Kong,New York,2090
3972,Busan,Los Angeles,7577
3973,Los Angeles,Hamburg,4037
3974,Hong Kong,Santos,6455
3975,Hong Kong,New York,2381
3976,New York,Sydney,12939
3977,Sydney,Rotterdam,6270
3978,Shanghai,Los Angeles,10053
3979,Durban,Santos,1847
3980,Mumbai,Singapore,5713
3981,Los Angeles,Shanghai,3520
3982,New York,Santos,12384
3983,Hamburg,Sydney,6320
3984,Shanghai,Santos,10959
3985,New York,Shanghai,753
3986,Dubai,Busan,13794
3987,Sydney,Hamburg,11706
3988,New York,Dubai,12154
3989,Busan,New York,6442
3990,Los Angeles,Durban,6780
3991,Los Angeles,Busan,14943
3992,Rotterdam,Sydney,13517
3993,Singapore,Los Angeles,583
3994,Dubai,Hamburg,6376
3995,Mumbai,Singapore,7662
3996,Hamburg,Busan,4722
3997,Sydney,Singapore,3810
3998,Singapore,Durban,8043
3999,Hong Kong,Rotterdam,2948
4000,Singapore,Dubai,4568
4001,Sydney,Durban,14931
4002,Durban,Busan,1653
4003,Singapore,Santos,13018
4004,Shanghai,New York,4603
4005,Mumbai,Dubai,3676
4006,Singapore,Santos,5406
4007,Hong Kong,Shanghai,4171
4008,Sydney,Hong Kong,9688
4009,Durban,Busan,5883
4010,Busan,New York,12963
4011,Shanghai,Hamburg,12894
4012,New York,Los Angeles,14341
4013,Shanghai,New York,7324
4014,Shanghai,Busan,4642
4015,Hamburg,Santos,1998
4016,Singapore,Rotterdam,2463
4017,Durban,Shanghai,2878
4018,Rotterdam,Santos,6612
4019,Sydney,Rotterdam,7685
4020,Santos,Mumbai,14940
4021,Busan,Los Angeles,871
4022,Los Angeles,Rotterdam,7447
4023,Dubai,Sydney,3752
4024,Mumbai,New York,9205
4025,Sydney,Durban,1184
4026,Los Angeles,Hamburg,14396
4027,Mumbai,Singapore,13388
4028,Shanghai,Busan,11659
4029,Hong Kong,Shanghai,11016
4030,Mumbai,Busan,9033
4031,New York,Sydney,11491
4032,Shanghai,Singapore,13976
4033,Hong Kong,Hamburg,8580
4034,Shanghai,Dubai,7880
4035,Hamburg,Hong Kong,1250
4036,Mumbai,Los Angeles,11421
4037,New York,Santos,3674
4038,Rotterdam,Los Angeles,11630
4039,Singapore,Santos,3202
4040,Shanghai,New York,11360
4041,Sydney,Shanghai,3970
4042,Santos,Rotterdam,2623
4043,Dubai,Shanghai,1766
4044,Singapore,Hong Kong,6916
4045,Shanghai,Sydney,13421
4046,Shanghai,Dubai,9584
4047,Shanghai,Singapore,11663
4048,Dubai,Rotterdam,559
4049,Santos,Dubai,1071
4050,New York,Sydney,9407
4051,Singapore,Los Angeles,8921
4052,Santos,New York,4478
4053,Busan,Durban,1985
4054,New York,Durban,4144
4055,Sydney,Singapore,3309
4056,Los Angeles,Rotterdam,10323
4057,Sydney,Hong Kong,993
4058,Singapore,Santos,7565
4059,Durban,Hamburg,4329
4060,Durban,Rotterdam,11469
4061,Mumbai,Shanghai,6170
4062,Rotterdam,Hong Kong,7576
4063,Durban,Singapore,4617
4064,Singapore,Los Angeles,9372
4065,Sydney,Los Angeles,10145
4066,Hong Kong,Dubai,7852
4067,Durban,Santos,14210
4068,Rotterdam,Durban,6327
4069,Santos,Busan,698
4070,Singapore,Hong Kong,5550
4071,New York,Durban,9882
4072,Hong Kong,New York,10325
4073,Durban,Hong Kong,13320
4074,Sydney,Busan,10144
4075,Hong Kong,Singapore,3880
4076,Sydney,Busan,980
4077,Hamburg,Singapore,4141
4078,Hong Kong,Dubai,10395
4079,New York,Durban,3130
4080,Hong Kong,Sydney,2373
4081,Santos,Hong Kong,10599
4082,Shanghai,Durban,3279
4083,Santos,Los Angeles,7989
4084,Durban,Hong Kong,986
4085,Hamburg,Hong Kong,1624
4086,Singapore,Sydney,11173
4087,Rotterdam,Busan,5360
4088,Hamburg,Mumbai,2515
4089,Durban,Hamburg,11074
4090,Dubai,Los Angeles,2327
4091,Mumbai,Hong Kong,13085
4092,Rotterdam,Busan,5540
4093,Hong Kong,New York,13974
4094,Los Angeles,Santos,11902
4095,Mumbai,Busan,4217
4096,New York,Dubai,2984
4097,Shanghai,Mumbai,6957
4098,Mumbai,Santos,6215
4099,Santos,Hamburg,1973
4100,Hamburg,Los Angeles,7444
4101,Durban,Santos,6003
4102,Los Angeles,Durban,8599
4103,Rotterdam,Sydney,14173
4104,Dubai,Mumbai,5132
4105,Mumbai,Singapore,1059
4106,New York,Hamburg,10400
4107,Durban,Rotterdam,7962
4108,Singapore,Hamburg,2907
4109,Durban,Mumbai,8385
4110,Rotterdam,Sydney,14302
4111,Singapore,Durban,7295
4112,Rotterdam,Hong Kong,8917
4113,Hong Kong,Shanghai,5761
4114,Shanghai,Dubai,2301
4115,Singapore,Hamburg,544
4116,Busan,Rotterdam,12721
4117,Sydney,Hamburg,9016
4118,New York,Shanghai,14138
4119,Mumbai,Shanghai,14425
4120,Los Angeles,Hamburg,10418
4121,Hong Kong,New York,10439
4122,Hamburg,Singapore,11429
4123,Singapore,Rotterdam,13272
4124,New York,Mumbai,10747
4125,Mumbai,Los Angeles,2162
4126,Hamburg,New York,12484
4127,Rotterdam,Sydney,6995
4128,Shanghai,Mumbai,2349
4129,Busan,Hong Kong,13921
4130,Mumbai,Shanghai,1835
4131,Singapore,Rotterdam,5826
4132,Mumbai,Hamburg,7658
4133,Hamburg,Durban,6437
4134,Hong Kong,Hamburg,9916
4135,Santos,Busan,862
4136,Singapore,Mumbai,9437
4137,Hong Kong,New York,7024
4138,New York,Hong Kong,7900
4139,Singapore,Santos,3792
4140,Busan,Durban,5146
4141,Rotterdam,Busan,3998
4142,Shanghai,Busan,5929
4143,Busan,Dubai,5143
4144,Los Angeles,Santos,7384
4145,Busan,Mumbai,14957
4146,Hong Kong,Santos,4284
4147,Busan,Dubai,12113
4148,Shanghai,Hong Kong,2736
4149,Singapore,Rotterdam,4761
4150,Rotterdam,New York,9249
4151,New York,Mumbai,10143
4152,Mumbai,Durban,14986
4153,Sydney,Rotterdam,10197
4154,Dubai,Santos,14491
4155,Rotterdam,New York,12378
4156,Santos,Hong Kong,5329
4157,Santos,Hamburg,4538
4158,Hamburg,Dubai,14021
4159,Durban,Sydney,11865
4160,Hong Kong,Busan,10069
4161,Shanghai,Singapore,4854
4162,Shanghai,Los Angeles,2142
4163,New York,Shanghai,7537
4164,Shanghai,New York,8912
4165,Busan,New York,7396
4166,Busan,Rotterdam,2927
4167,Dubai,Durban,12282
4168,Sydney,New York,4464
4169,Hong Kong,Dubai,1279
4170,Los Angeles,New York,1688
4171,Rotterdam,New York,10243
4172,Singapore,Hong Kong,6318
4173,Singapore,Busan,12462
4174,Sydney,Dubai,3273
4175,Busan,Santos,4733
4176,Busan,Santos,5448
4177,Durban,Shanghai,12706
4178,Los Angeles,New York,6621
4179,Santos,Mumbai,3900
4180,Los Angeles,Hamburg,4835
4181,Busan,Sydney,5274
4182,Shanghai,Hong Kong,4410
4183,Sydney,New York,11583
4184,Sydney,Hamburg,12160
4185,Sydney,Durban,14506
4186,Mumbai,Sydney,10627
4187,Dubai,Los Angeles,8574
4188,Shanghai,Sydney,8577
4189,Rotterdam,Hamburg,5063
4190,Shanghai,Busan,10149
4191,Mumbai,Rotterdam,6359
4192,Durban,Shanghai,1896
4193,Hamburg,Los Angeles,3382
4194,Santos,Singapore,1004
4195,Mumbai,Hamburg,1366
4196,Los Angeles,Hamburg,8388
4197,Mumbai,Durban,9279
4198,Mumbai,Shanghai,1379
4199,Hong Kong,Singapore,9273
4200,Sydney,Mumbai,4824
4201,Singapore,Sydney,7327
4202,Rotterdam,Los Angeles,5443
4203,Santos,Durban,6577
4204,New York,Los Angeles,6014
4205,Busan,Mumbai,8937
4206,Los Angeles,Santos,3943
4207,Hamburg,Mumbai,5816
4208,Hong Kong,Busan,14556
4209,Shanghai,Hamburg,9683
4210,New York,Los Angeles,1018
4211,Rotterdam,Dubai,2660
4212,Singapore,Rotterdam,9447
4213,Santos,Shanghai,14649
4214,Shanghai,Rotterdam,7518
4215,Hong Kong,Durban,10096
4216,Busan,Sydney,12824
4217,Busan,Los Angeles,2544
4218,Dubai,Shanghai,8567
4219,Durban,Rotterdam,4207
4220,Sydney,Shanghai,10501
4221,Singapore,Santos,9367
4222,Shanghai,Hong Kong,12616
4223,Santos,Busan,540
4224,Dubai,Los Angeles,14295
4225,Mumbai,Rotterdam,1727
4226,Busan,Mumbai,781
4227,Santos,Durban,14012
4228,Shanghai,New York,11084
4229,New York,Busan,14044
4230,Dubai,Hamburg,4866
4231,Sydney,Rotterdam,5572
4232,Shanghai,Hong Kong,2471
4233,Los Angeles,Shanghai,9554
4234,Mumbai,Dubai,7986
4235,Busan,Sydney,12057
4236,Shanghai,Hong Kong,2178
4237,Busan,Los Angeles,2583
4238,Dubai,Sydney,4389
4239,Shanghai,Santos,13097
4240,Mumbai,Los Angeles,3247
4241,Dubai,Sydney,13710
4242,Los Angeles,Rotterdam,7446
4243,Rotterdam,Sydney,8645
4244,New York,Mumbai,5014
4245,Los Angeles,Shanghai,14260
4246,Singapore,Sydney,13775
4247,Durban,Singapore,660
4248,Hong Kong,Los Angeles,10544
4249,Busan,Shanghai,7823
4250,Hamburg,Shanghai,10159
4251,Hong Kong,Singapore,12754
4252,Mumbai,New York,10168
4253,New York,Rotterdam,12485
4254,Hong Kong,Shanghai,4853
4255,Sydney,New York,4005
4256,Busan,Mumbai,729
4257,Hong Kong,Dubai,7755
4258,Mumbai,Hamburg,14932
4259,Los Angeles,New York,763
4260,Shanghai,Hong Kong,14171
4261,Dubai,Shanghai,6457
4262,Busan,Hamburg,12829
4263,Santos,Dubai,1748
4264,Singapore,Busan,5818
4265,Rotterdam,Dubai,1299
4266,Santos,Dubai,4591
4267,Singapore,Santos,11362
4268,Sydney,Dubai,10142
4269,Santos,Hamburg,14627
4270,Los Angeles,Sydney,735
4271,Durban,New York,1837
4272,Los Angeles,Busan,6231
4273,Rotterdam,Sydney,10255
4274,Singapore,Shanghai,11349
4275,Durban,Hamburg,11932
4276,Sydney,Santos,4865
4277,Santos,Busan,14101
4278,Hong Kong,Rotterdam,12008
4279,Rotterdam,Singapore,6098
4280,Durban,Santos,5069
